category,language_pair,src_lang,tgt_lang,direction,late_submission,system_type,team,system,instrument,score
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,gators,gators_primary,CHRF++,33.9
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,gators,gators_primary,BERTScore,73.94
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,gators,gators_primary,COMET,60.96
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,BLEU,5.11
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,METEOR,21.04
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,TER,98.67
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,CHRF++,27.09
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,BERTScore,71.17
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,COMET,54.35
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BLEU,3.86
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,METEOR,17.44
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,TER,95.34
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,CHRF++,27.33
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BERTScore,71.19
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,COMET,58.99
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BLEU,7.36
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,METEOR,28.4
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,TER,81.52
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,CHRF++,35.04
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BERTScore,75.14
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,COMET,60.72
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BLEU,7.35
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,METEOR,28.37
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,TER,81.55
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,CHRF++,35.03
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BERTScore,75.14
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,COMET,60.73
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BLEU,6.51
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,METEOR,24.55
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,TER,85.91
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,CHRF++,31.32
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BERTScore,73.82
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,COMET,58.92
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,gators,gators_contrastive,BLEU,6.02
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,gators,gators_contrastive,METEOR,23.29
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,gators,gators_contrastive,TER,98.36
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,gators,gators_contrastive,CHRF++,33.7
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,gators,gators_contrastive,BERTScore,73.9
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,gators,gators_contrastive,COMET,60.93
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BLEU,3.44
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,METEOR,15.86
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,TER,103.06
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,CHRF++,26.44
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BERTScore,70.76
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,COMET,57.11
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,BLEU,1.98
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,METEOR,11.94
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,TER,108.65
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,CHRF++,20.32
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,BERTScore,68.62
Category 2,English to Kokborok,eng_Latn,trp_Latn,en2indic,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,COMET,49.89
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BLEU,22.43
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,METEOR,52.01
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,TER,63.42
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,CHRF++,48.89
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BERTScore,94.58
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,COMET,78.25
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BLEU,16.67
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,METEOR,41.26
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,TER,84.06
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,CHRF++,41.58
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BERTScore,92.04
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,COMET,68.81
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,SCE-KIIT,SCE-KIIT_primary,BLEU,3.58
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,SCE-KIIT,SCE-KIIT_primary,METEOR,23.59
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,SCE-KIIT,SCE-KIIT_primary,TER,200.86
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,SCE-KIIT,SCE-KIIT_primary,CHRF++,26.14
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,SCE-KIIT,SCE-KIIT_primary,BERTScore,86.99
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,SCE-KIIT,SCE-KIIT_primary,COMET,53.49
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BLEU,3.35
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,METEOR,17.69
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,TER,113.33
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,CHRF++,23.17
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BERTScore,81.44
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,COMET,40.78
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BLEU,3.04
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,METEOR,17.32
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,TER,151.93
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,CHRF++,22.78
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BERTScore,84.99
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,COMET,44.42
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BLEU,20.28
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,METEOR,50.42
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,TER,75.11
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,CHRF++,48.47
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BERTScore,93.67
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,COMET,76.25
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,16.67
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,41.26
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,84.06
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,41.58
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,92.04
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,68.81
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BLEU,12.08
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,METEOR,35.7
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,TER,94.12
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,CHRF++,36.65
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BERTScore,90.86
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,COMET,65.47
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,BLEU,1.45
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,METEOR,16.72
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,TER,137.37
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,CHRF++,22.13
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,BERTScore,87.0
Category 2,Kokborok to English,trp_Latn,eng_Latn,indic2en,False,contrastive,SCE-KIIT,SCE-KIIT_contrastive,COMET,53.31
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,gators,gators_primary,BLEU,5.39
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,gators,gators_primary,METEOR,26.95
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,gators,gators_primary,TER,114.02
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,gators,gators_primary,CHRF++,33.38
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,gators,gators_primary,BERTScore,72.14
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,gators,gators_primary,COMET,57.76
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BLEU,3.47
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,METEOR,15.03
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,TER,92.41
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,CHRF++,22.06
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BERTScore,62.44
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,COMET,40.45
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,gators,gators_contrastive,BLEU,5.74
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,gators,gators_contrastive,METEOR,27.24
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,gators,gators_contrastive,TER,107.55
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,gators,gators_contrastive,CHRF++,33.85
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,gators,gators_contrastive,BERTScore,72.17
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,gators,gators_contrastive,COMET,57.94
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BLEU,3.03
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,METEOR,19.57
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,TER,93.37
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,CHRF++,28.45
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BERTScore,71.0
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,COMET,56.49
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BLEU,2.99
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,METEOR,18.38
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,TER,94.11
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,CHRF++,27.3
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BERTScore,70.36
Category 2,English to Karbi,eng_Latn,mjw_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,COMET,55.79
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BLEU,22.42
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,METEOR,51.86
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,TER,63.49
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,CHRF++,48.8
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BERTScore,94.55
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,COMET,76.95
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BLEU,9.62
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,METEOR,24.26
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,TER,92.01
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,CHRF++,28.93
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BERTScore,89.21
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,COMET,57.54
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BLEU,3.32
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,METEOR,15.92
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,TER,129.9
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,CHRF++,23.01
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BERTScore,84.24
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,COMET,42.94
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,9.62
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,24.26
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,92.01
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,28.93
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,89.21
Category 2,Karbi to English,mjw_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,57.54
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,BLEU,20.34
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,METEOR,59.95
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,TER,76.4
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,CHRF++,57.66
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,BERTScore,82.28
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,COMET,69.55
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,gators,gators_primary,BLEU,17.44
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,gators,gators_primary,METEOR,56.5
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,gators,gators_primary,TER,84.77
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,gators,gators_primary,CHRF++,54.93
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,gators,gators_primary,BERTScore,81.05
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,gators,gators_primary,COMET,66.34
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,BLEU,16.37
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,METEOR,52.05
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,TER,81.65
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,CHRF++,51.81
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,BERTScore,80.25
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,COMET,65.16
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,BLEU,12.51
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,METEOR,42.54
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,TER,91.82
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,CHRF++,43.81
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,BERTScore,77.45
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,SCE-KIIT,SCE-KIIT_primary,COMET,59.04
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BLEU,0.67
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,METEOR,10.95
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,TER,108.24
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,CHRF++,16.4
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BERTScore,67.56
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,COMET,44.16
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,gators,gators_contrastive,BLEU,16.62
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,gators,gators_contrastive,METEOR,55.61
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,gators,gators_contrastive,TER,86.83
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,gators,gators_contrastive,CHRF++,54.14
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,gators,gators_contrastive,BERTScore,80.66
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,gators,gators_contrastive,COMET,65.13
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive_2,BLEU,16.14
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive_2,METEOR,50.13
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive_2,TER,82.28
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive_2,CHRF++,50.22
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive_2,BERTScore,79.63
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive_2,COMET,64.14
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,BLEU,15.88
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,METEOR,50.25
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,TER,83.73
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,CHRF++,50.48
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,BERTScore,79.66
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,COMET,63.81
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BLEU,12.9
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,METEOR,47.3
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,TER,97.04
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,CHRF++,47.31
